img_path,label
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.025888_converted.png,211.0213259365034
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.057136_converted.png,211.03791128610044
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.182118_converted.png,213.03755537463343
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.260237_converted.png,213.03755537463343
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.853427_converted.png,213.03755537463343
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-13.931547_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.087790_converted.png,215.02092921387907
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.134659_converted.png,214.03737991294884
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.181530_converted.png,218.02064122463267
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.212778_converted.png,219.03652663425797
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.290902_converted.png,216.05786262017867
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.463075_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-14.572437_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.009913_converted.png,219.0570701894828
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.072409_converted.png,217.05759604307792
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.150533_converted.png,217.05759604307792
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.338026_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.382198_converted.png,217.02073633641555
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.415893_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.447146_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.494011_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.712757_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-15.775240_converted.png,218.05733191066977
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.197290_converted.png,219.0570701894828
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.291033_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.322281_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.400401_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.541026_converted.png,217.02073633641555
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.587900_converted.png,218.02064122463267
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.650396_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.712889_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-16.915999_converted.png,217.05759604307792
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.135367_converted.png,219.03652663425797
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.291608_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.463468_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.556925_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.588171_converted.png,219.02054698132775
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.650668_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.760035_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.853776_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.916273_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-17.994395_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.368843_converted.png,217.05759604307792
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.525083_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.666173_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.744292_converted.png,218.02064122463267
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.931778_converted.png,217.02073633641555
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-18.978650_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.009900_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.041148_converted.png,217.03686322834653
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.134762_converted.png,219.03652663425797
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.306625_converted.png,218.03669415949233
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.666357_converted.png,218.02064122463267
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.728856_converted.png,216.0208323287363
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-19.838221_converted.png,216.03703386225243
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-20.177535_converted.png,216.05786262017867
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-20.197274_converted.png,214.05840324546944
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-20.228525_converted.png,215.08370463612533
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-20.291023_converted.png,212.05895406702354
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-20.650367_converted.png,209.02152999152983
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.010367_converted.png,208.0384579831335
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.041615_converted.png,209.03827400741713
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.088488_converted.png,208.0384579831335
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.338171_converted.png,205.00975586542216
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.431908_converted.png,209.0095691589263
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.478781_converted.png,209.0095691589263
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.650643_converted.png,210.00952359357422
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-21.978502_converted.png,210.02142747824567
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-22.228485_converted.png,209.0095691589263
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-22.273612_converted.png,207.00966161027364
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-22.557303_converted.png,210.03809178337153
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-22.884696_converted.png,209.02152999152983
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.040936_converted.png,210.02142747824567
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.181550_converted.png,209.03827400741713
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.353240_converted.png,209.03827400741713
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.556351_converted.png,206.03883129157958
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.603225_converted.png,208.0600874747485
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.696970_converted.png,206.03883129157958
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.963534_converted.png,206.03883129157958
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-23.994780_converted.png,204.0612653102004
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.041653_converted.png,205.03902067655318
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.219542_converted.png,202.06187171260194
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.540407_converted.png,203.0615670184784
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.602903_converted.png,208.0600874747485
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.681030_converted.png,206.0218435020908
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.837262_converted.png,206.03883129157958
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-24.949500_converted.png,204.02205763103166
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-25.135418_converted.png,207.06037766796427
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-25.416648_converted.png,206.0218435020908
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-25.471569_converted.png,204.0612653102004
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.056597_converted.png,204.02205763103166
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.087846_converted.png,204.0392119177096
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.134720_converted.png,202.03960007879644
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.150354_converted.png,202.03960007879644
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.400324_converted.png,201.02238681301145
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-26.994044_converted.png,201.03979705520993
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.291585_converted.png,199.0628041598932
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.322836_converted.png,200.0399960007998
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.354089_converted.png,200.06249023742558
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.416579_converted.png,201.08953229842672
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.510325_converted.png,199.090431713832
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.541575_converted.png,206.00970850908945
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.729094_converted.png,206.00970850908945
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-27.822838_converted.png,207.00966161027364
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.132653_converted.png,205.00243900988104
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.244067_converted.png,207.00966161027364
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.431551_converted.png,205.00243900988104
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.572167_converted.png,205.00975586542216
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.616476_converted.png,205.00975586542216
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.649461_converted.png,202.00990074746338
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.681809_converted.png,202.00990074746338
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.884918_converted.png,192.09372712298546
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.947414_converted.png,192.09372712298546
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-28.978662_converted.png,193.0932417253385
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.228029_converted.png,191.09421759959145
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.509262_converted.png,193.12690128513947
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.571756_converted.png,193.12690128513947
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.698517_converted.png,191.09421759959145
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.884809_converted.png,189.12958520548815
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-29.931669_converted.png,192.00260414900626
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.025415_converted.png,195.00256408570633
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.134781_converted.png,196.0025510038071
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.197273_converted.png,194.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.447524_converted.png,195.00256408570633
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.744377_converted.png,193.00259065618783
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_2\BayerRG8_20-12-03_11-42-30.779123_converted.png,195.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-34.181457_converted.png,185.0108104949546
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-34.212706_converted.png,185.0108104949546
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-34.384578_converted.png,185.02432272541898
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.181833_converted.png,182.0109886792553
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.213082_converted.png,184.0244548966251
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.244329_converted.png,183.02458851203573
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.306833_converted.png,182.0109886792553
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.369321_converted.png,186.02419197512995
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.400574_converted.png,191.04188022525324
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.431821_converted.png,191.04188022525324
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.463073_converted.png,189.04232330353963
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.525564_converted.png,191.04188022525324
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-35.697594_converted.png,191.06543381784158
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.384710_converted.png,193.04144632694815
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.462829_converted.png,191.02355875650522
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.494080_converted.png,192.04166214652486
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.540951_converted.png,192.06509313251067
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.696978_converted.png,203.00246303924493
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.712602_converted.png,200.0099997500125
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.743851_converted.png,203.0098519776811
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.790725_converted.png,202.00990074746338
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-36.978210_converted.png,207.00966161027364
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-37.650573_converted.png,204.00980368599937
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-37.712069_converted.png,203.00246303924493
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-37.963485_converted.png,198.0631212517868
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-37.994730_converted.png,198.04039991880444
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-38.025977_converted.png,198.0631212517868
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-38.057227_converted.png,200.0399960007998
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-38.885082_converted.png,200.0099997500125
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-38.947577_converted.png,199.0226117806718
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.150687_converted.png,199.01004999748127
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.197559_converted.png,200.0099997500125
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.244433_converted.png,199.01004999748127
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.291655_converted.png,202.02227599945508
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.307289_converted.png,201.02238681301145
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.338537_converted.png,201.06217943710845
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.369779_converted.png,200.06249023742558
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-39.557261_converted.png,202.03960007879644
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.166629_converted.png,201.03979705520993
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.213501_converted.png,201.03979705520993
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.447337_converted.png,204.0612653102004
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.556706_converted.png,204.0612653102004
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.587953_converted.png,206.0606706773517
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.619200_converted.png,207.03864373589778
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.728577_converted.png,209.03827400741713
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.744195_converted.png,210.03809178337153
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-40.873211_converted.png,207.06037766796427
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-41.604136_converted.png,206.0606706773517
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-41.791619_converted.png,207.03864373589778
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-41.905831_converted.png,208.0384579831335
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-41.937812_converted.png,214.02102700435768
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-41.963537_converted.png,213.03755537463343
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-42.026034_converted.png,214.02102700435768
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-42.104154_converted.png,209.00239233080563
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-42.666262_converted.png,209.00239233080563
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-42.760005_converted.png,210.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-42.806876_converted.png,209.0
K:\Data\2020-12-03\debayered_images_cropped_augmented_180degree\iteration_30grad_3\BayerRG8_20-12-03_11-43-43.150415_converted.png,211.00236965494014
